id,name,name_de,slug,category,subcategory,description,benefits,typical_dose,dose_unit,dose_min,dose_max,best_timing,requires_cycling,cycling_protocol,interactions,contraindications,is_active,deleted_at,is_seed,created_at,updated_at,i18n,default_dose,default_unit,default_timing,take_with_food,take_with_fat,take_empty_stomach,timing_notes,avoid_with,cycling_recommended,cycle_on_weeks,cycle_off_weeks,nutrients_provided,form,side_effects,allergy_flags,priority,is_enhanced,half_life_hours,detection_time_days,concentration,min_dose,max_dose,is_17aa,is_stimulant,suppression_level,hepatotoxicity_level,cardiovascular_risk,affects_axes,organ_stress,safety_tags,active_compound_key,aliases,classes,prolactin_risk,neuro_risk,glucose_risk,diuretic_type,insulin_type,hpta_suppression
3deb7fb9-5a47-415a-81c0-d859c33e25d1,Glycerol Powder (HydroMax),,glycerol-hydromax,performance,hydration,,,,,,6,,false,,"[""May affect hydration status""]",,true,,true,2025-12-03 04:48:19.624682+00,2025-12-03 04:48:19.624682+00,{},3,g,"[""morning""]",true,false,false,Hyperhydration for endurance,,false,,,{},powder,"[""May cause bloating"",""Headaches possible""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3e13693a-f6ea-4c2f-a925-a4fe62dcfe42,CoQ10 (Ubiquinol),,coq10-health,ancillary_health,,"Mitochondrial antioxidant. Heart health. Ubiquinol form better absorbed.

Administration: Oral with fat. Ubiquinol > Ubiquinone.
Route: oral",,,mg,100,400,,false,,"[""Mitochondrial support"",""Statin adjunct"",""Heart health""]","[""None significant""]",true,,true,2025-12-03 05:17:37.165679+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Well tolerated"",""Expensive"",""Cardioprotective""]",[],nice_to_have,true,33,0,100-200 mg/cap,100,400,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3e1a895c-0082-49cb-917f-4f1909b7c923,Uridine Monophosphate,,uridine-monophosphate,nootropic,cognitive,,,,,,500,,false,,"[""Part of Mr Happy Stack with DHA/choline""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},250,mg,"[""morning""]",false,false,false,RNA precursor - synapse support,,false,,,{},capsule,"[""Generally well tolerated"",""May cause fatigue""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3ed01f8d-1848-409f-8bae-11e5e9c3b460,Agmatine Sulfate,,agmatine-sulfate,performance,pump,,,,,,2,,false,,"[""May affect pain perception"",""May interact with blood pressure meds""]",,true,,true,2025-12-03 04:48:19.624682+00,2025-12-03 04:48:19.624682+00,{},1,g,"[""morning""]",false,false,false,Pump and focus - emerging research,,false,,,"{""agmatine"":{""unit"":""mg"",""amount"":1000}}",capsule,"[""May cause gastrointestinal upset"",""Research still emerging""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3ed72b38-10d2-4987-8a20-ed480489d600,Vitamin C Buffered (Calcium Ascorbate),,vitamin-c-buffered,vitamin,water_soluble,,,,,,2000,,false,,"[""May increase iron absorption"",""High doses may affect certain lab tests""]",,true,,true,2025-12-03 04:46:17.239767+00,2025-12-03 04:46:17.239767+00,{},1000,mg,"[""morning""]",false,false,false,Easier on stomach - can take anytime,,false,,,"{""calcium"":{""unit"":""mg"",""amount"":110},""vitamin_c"":{""unit"":""mg"",""amount"":1000}}",capsule,"[""Gentler on stomach than ascorbic acid"",""High doses may cause loose stools""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3efe42c7-d6ed-47f6-8752-79e516d4c49b,Bee Propolis,,bee-propolis,immunity,antimicrobial,,,,,,1500,,false,,"[""Bee allergy caution""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},500,mg,"[""morning""]",true,false,false,Natural antimicrobial from bees,,false,,,{},capsule,"[""Bee product"",""Allergic reactions possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3f083721-4021-405c-a0f3-cf2a631d5bbf,7-Keto DHEA,,7-keto-dhea,anti_aging,hormone,,,,,,200,,false,,"[""May affect thyroid""]",,true,,true,2025-12-03 04:53:38.295102+00,2025-12-03 04:53:38.295102+00,{},100,mg,"[""morning""]",true,false,false,Non-hormonal DHEA metabolite,,false,,,{},capsule,"[""Does not convert to sex hormones"",""Generally safer than DHEA""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
3f66cc99-14b3-4569-a4f9-07eb303502d5,Fragment 176-191,,fragment-176-191,peptide,,"HGH fragment for fat loss. Same as AOD-9604. No anabolic effects.

Administration: SC abdomen fasted. Morning and before bed.
Route: subcutaneous",,,mcg,250,500,,false,,"[""Fat loss peptide""]","[""None significant""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 09:50:02.715398+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Same as AOD-9604"",""Fat burning""]",[],nice_to_have,true,0,0,5 mg/vial,,,false,false,none,none,none,[],{},[],,[],"[""HGH_FRAGMENT""]",none,none,none,none,none,none
40785d9d-6cb1-4810-8f99-dcba15357d26,Lucuma Powder,,lucuma-powder,greens,superfood,,,,,,30,,false,,"[""No significant interactions""]",,true,,true,2025-12-03 04:59:05.828233+00,2025-12-03 04:59:05.828233+00,{},10,g,"[""morning""]",false,false,false,Peruvian gold - natural sweetener,,false,,,{},powder,"[""Sweet taste"",""Low glycemic""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
40a13539-759c-44e2-a0ad-4d27942de19b,Casein Protein,Casein Protein,casein-protein,protein,casein,Slow-digesting protein that provides sustained amino acid release over 6-8 hours.,"[""Sustained amino acid release"",""Anti-catabolic"",""Overnight recovery""]",25-40g,g,20,50,"[""evening"",""before_bed""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2025-12-03 11:27:19.732626+00,"{""de"":{""name"":""Casein Protein"",""benefits"":[""Langanhaltende Aminosäurefreisetzung"",""Anti-katabol"",""Nächtliche Regeneration""],""description"":""Langsam verdauliches Protein, das über 6-8 Stunden kontinuierlich Aminosäuren freisetzt.""},""th"":{""name"":""เคซีน โปรตีน"",""benefits"":[""ปล่อยกรดอะมิโนอย่างต่อเนื่อง"",""ต้านการสลายกล้ามเนื้อ"",""ฟื้นตัวตอนกลางคืน""],""description"":""โปรตีนย่อยช้าที่ปล่อยกรดอะมิโนอย่างต่อเนื่อง 6-8 ชั่วโมง""}}",30,g,"[""morning""]",false,false,false,,,false,,,"{""fat"":{""unit"":""g"",""amount"":1},""leucine"":{""unit"":""mg"",""amount"":2200},""protein"":{""unit"":""g"",""amount"":24},""carbohydrates"":{""unit"":""g"",""amount"":3}}",capsule,[],[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
40e52698-8ade-40ea-a3e7-3231c3ccdd17,Black Currant Seed Oil,,black-currant-seed-oil,omega,essential_fatty_acid,,,,,,2000,,false,,"[""May increase bleeding risk""]",,true,,true,2025-12-03 04:47:12.868868+00,2025-12-09 00:11:38.698781+00,{},500,mg,"[""morning""]",true,true,false,Contains both GLA and ALA,,false,,,"{""omega_3"":{""unit"":""g"",""amount"":0.065},""omega_3_ala"":{""unit"":""mg"",""amount"":65},""omega_6_gla"":{""unit"":""mg"",""amount"":85}}",softgel,"[""Generally well tolerated"",""May cause digestive upset""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
4270772a-c322-4ba6-83fe-8cd0811c7a0a,Ligandrol (LGD-4033),,ligandrol-lgd4033,sarm,,"Strongest SARM for mass. Notable suppression. PCT recommended.

Administration: Once daily. 8 week cycles typical.
Route: oral",,,mg,5,10,,false,,"[""PCT recommended"",""More suppressive than Ostarine""]","[""Hormone sensitive conditions""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Suppression significant"",""Water retention possible"",""Lipid impact"",""Lethargy at end of cycle""]",[],nice_to_have,true,30,21,10 mg/ml,,,false,false,moderate,low,none,"[""hpta""]",{},[],ligandrol-lgd4033,[],"[""SARM""]",none,none,none,none,none,high
42907dc9-2ccb-45ea-854f-740e008d31cf,Performance Multi (Women),,performance-multi-women,blend,multi,,,,,,2,,false,,"[""Complete vitamin/mineral""]",,true,,true,2025-12-03 05:02:14.735197+00,2025-12-03 05:02:14.735197+00,{},2,tablet,"[""morning""]",true,false,false,Athlete-dosed vitamins for women,,false,,,"{""iron"":{""unit"":""mg"",""amount"":18}}",tablet,"[""Athletic formula"",""Contains iron""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
42cea543-edc7-4b9c-9d6b-0568bba5fd62,Laxogenin,,laxogenin,performance,muscle,,,,,,200,,false,,"[""Non-hormonal anabolic""]",,true,,true,2025-12-03 05:03:33.550365+00,2025-12-03 05:03:33.550365+00,{},100,mg,"[""morning""]",true,false,false,Plant-based muscle support,,false,,,{},capsule,"[""Plant steroid"",""Research limited""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
42dea58d-2a6e-4559-9307-fb839288019b,Vitamin B6 (Pyridoxine),,vitamin-b6-pyridoxine,vitamin,b_vitamin,,,,,,100,,false,,"[""May reduce effectiveness of levodopa"",""May interact with certain seizure medications""]",,true,,true,2025-12-03 04:45:48.179742+00,2026-01-16 13:56:05.683086+00,{},50,mg,"[""morning""]",true,false,false,Take with food,,false,,,"{""vitamin_b6"":{""unit"":""mg"",""amount"":50}}",tablet,"[""High doses may cause nerve damage"",""Numbness or tingling at excessive doses""]",[],top_needed,false,,,,1.1,100,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
43249292-ca8e-4045-adc7-009b35f0bfe7,Centrophenoxine,,centrophenoxine,nootropic,cognitive,,,,,,750,,false,,"[""Choline source"",""May interact with anticholinergics""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},250,mg,"[""morning""]",true,false,false,DMAE prodrug - choline source,,false,,,{},capsule,"[""Headaches possible"",""GI upset""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
4329dc82-a690-48b0-bea5-7d52546c67d9,Alpha Lipoic Acid,,ala-liver,liver_support,,"Universal antioxidant. Regenerates vitamins C and E. Blood sugar support. Short half-life.

Administration: Oral. Split doses. R-ALA more bioavailable.
Route: oral",,,mg,300,1200,,false,,"[""Regenerates other antioxidants"",""Insulin sensitizer""]","[""Thiamine deficiency""]",true,,true,2025-12-03 05:16:46.845097+00,2026-01-21 09:57:02.962487+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Antioxidant"",""Blood sugar effects"",""Neuroprotective""]",[],nice_to_have,true,0.5,0,300-600 mg/cap,200,800,false,false,none,none,none,[],{},"[""hepatoprotective"",""liver_support""]",,[],[],none,none,none,none,none,none
4333970c-7cc9-4ea0-acbc-d47910ec6c1a,Vinpocetine,,vinpocetine,nootropic,circulation,,,,,,30,,false,,"[""May affect blood clotting""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},10,mg,"[""morning""]",true,false,false,Cerebral blood flow - periwinkle derived,,false,,,{},capsule,"[""May cause flushing"",""GI upset""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
43a13459-627e-4bda-9bad-7e3a9c1fc546,Noopept,,noopept,nootropic,cognitive,,,,,,30,,false,,"[""Limited research"",""May affect cognition""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},10,mg,"[""morning""]",true,false,false,Potent synthetic nootropic - low dose,,false,,,{},capsule,"[""Headaches possible"",""Irritability"",""Brain fog initially""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
442a6caa-24cd-4825-9562-e2738102121d,Neuromaster (Coffee Fruit),,neuromaster,nootropic,bdnf,,,,,,200,,false,,"[""BDNF support""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},100,mg,"[""morning""]",false,false,false,Coffee fruit extract - BDNF support,,false,,,{},capsule,"[""Caffeine-free coffee fruit"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
445df659-42a2-4cb0-9d7e-cd7623d3e8b6,Liver Support Complex,,liver-complex,liver,liver,,,,,,2,,false,,"[""Multiple herb interactions possible""]",,true,,true,2025-12-03 04:54:24.66329+00,2025-12-03 04:54:24.66329+00,{},1,capsule,"[""morning""]",true,false,false,Milk thistle + artichoke + dandelion combo,,false,,,{},capsule,"[""Depends on ingredients"",""Generally well tolerated""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
449d959c-7127-41ee-9d45-518ce6ddb680,Magnesium Glycinate,Magnesium Glycinat,magnesium-glycinate,mineral,macromineral,"Highly bioavailable form of magnesium. Supports muscle function, sleep, and stress management.","[""Muscle relaxation"",""Better sleep"",""Stress reduction"",""Energy production""]",200-400mg,mg,100,500,"[""evening"",""before_bed""]",false,,,,true,,true,2025-11-28 10:14:59.054147+00,2026-01-16 13:56:05.683086+00,"{""de"":{""name"":""Magnesium Glycinat"",""benefits"":[""Muskelentspannung"",""Besserer Schlaf"",""Stressabbau"",""Energieproduktion""],""description"":""Hoch bioverfügbare Form von Magnesium. Unterstützt Muskelfunktion, Schlaf und Stressmanagement.""},""th"":{""name"":""แมกนีเซียม ไกลซิเนต"",""benefits"":[""ผ่อนคลายกล้ามเนื้อ"",""นอนหลับดีขึ้น"",""ลดความเครียด"",""ผลิตพลังงาน""],""description"":""แมกนีเซียมรูปแบบที่ดูดซึมได้สูง สนับสนุนการทำงานของกล้ามเนื้อ การนอนหลับ และการจัดการความเครียด""}}",400,mg,"[""evening""]",true,false,false,"Abends für besseren Schlaf, nicht mit Zink kombinieren","[""zinc"",""calcium""]",false,,,"{""magnesium"":{""form"":""glycinate"",""unit"":""mg"",""amount"":200}}",capsule,[],[],top_needed,false,,,,200,400,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
45ec1db4-42a9-48fe-804e-2d05d099e99b,Theobromine,,theobromine,nootropic,energy,,,,,,500,,false,,"[""From cacao"",""Milder stimulant""]",,true,,true,2025-12-03 04:58:27.35953+00,2025-12-03 04:58:27.35953+00,{},200,mg,"[""morning""]",false,false,false,Cacao stimulant - smoother than caffeine,,false,,,{},capsule,"[""Milder than caffeine"",""May cause headaches""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
45fa4ce8-0d3b-45e3-80c3-40bdf1a33339,Vitex (Chasteberry),,vitex-chasteberry,herbal,womens_health,,,,,,800,,false,,"[""May affect hormone medications"",""May affect birth control""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},400,mg,"[""morning""]",true,false,false,Hormone balancing - womens health,,false,,,{},capsule,"[""May affect menstrual cycle"",""Headaches possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
462123ea-3637-4b57-a18a-e59400769b4c,Green Tea Extract (EGCG),,green-tea-egcg,metabolic,thermogenic,,,,,,1000,,false,,"[""Contains caffeine"",""May affect iron absorption"",""Liver warnings at high doses""]",,true,,true,2025-12-03 04:51:21.361256+00,2025-12-03 04:51:21.361256+00,{},500,mg,"[""morning""]",true,false,false,Thermogenic - take with food to protect liver,,false,,,{},capsule,"[""May cause insomnia"",""Liver concerns at very high doses"",""Nausea possible""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
466df85c-9cd3-4fa6-ba0f-456618503781,Berberine HCL,,berberine-hcl,herbal,metabolic,,,,,,1500,,false,,"[""May interact with metformin"",""Many drug interactions""]",,true,,true,2025-12-03 04:57:42.852349+00,2025-12-03 04:57:42.852349+00,{},500,mg,"[""morning""]",true,false,false,Potent metabolic support,,false,,,{},capsule,"[""GI upset common"",""Cramping possible""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
46b0035f-84d3-48cb-a951-9f4855bbacc2,Saffron Extract (Eye),,saffron-extract-eye,health,eye,,,,,,30,,false,,"[""May interact with blood thinners""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},20,mg,"[""morning""]",true,false,false,Macular support - expensive,,false,,,{},capsule,"[""Generally well tolerated"",""May affect mood""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
46c9e35e-a256-4fac-96e7-54e3f2a567a7,NAC (Liver Support),,nac-liver,liver,liver,,,,,,1800,,false,,"[""Same as standard NAC""]",,true,,true,2025-12-03 04:54:24.66329+00,2026-01-16 13:56:05.683086+00,{},600,mg,"[""morning""]",false,false,false,Glutathione precursor for liver,,false,,,{},capsule,"[""GI upset common"",""Sulfur smell""]",[],nice_to_have,false,,,,500,1500,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
47fc84d7-44af-49bd-88ab-005d452f91b2,TB-500 (Thymosin Beta-4),,tb500,peptide,,"Thymosin Beta-4 fragment. Systemic healing. Hair regrowth potential. Recovery enhancement.

Administration: SC injection anywhere. Loading phase 2.5mg 2x/week for 4-6 weeks, then maintenance.
Route: subcutaneous",,,mg,2,5,,false,,"[""Synergy with BPC-157"",""Systemic healing""]","[""Active cancer - theoretical""]",true,,true,2025-12-03 05:13:43.713849+00,2026-01-25 09:54:00.425952+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},lyophilized_vial,"[""Well tolerated"",""Headache possible"",""Injection site reaction""]",[],nice_to_have,true,0,0,5 mg/vial,,,false,false,none,none,none,[],{},[],,[],"[""HEALING_PEPTIDE""]",none,none,none,none,none,none
482ab19c-26dc-4a49-bb46-87acadd2d9b8,AC-262536,,ac262536,sarm,,"Partial agonist SARM. Very limited human data. Research purposes.

Administration: Research chemical status.
Route: oral",,,mg,10,30,,false,,"[""Research chemical""]","[""Limited data""]",true,,true,2025-12-03 05:12:31.541162+00,2026-01-25 07:09:17.88727+00,{},,mg,"[""morning""]",false,false,false,,,false,,,{},oral,"[""Milder suppression"",""Limited research"",""Partial agonist""]",[],nice_to_have,true,12,14,10 mg/ml,,,false,false,moderate,low,none,"[""hpta""]",{},[],ac262536,[],"[""SARM""]",none,none,none,none,none,medium
48578823-4f19-4409-af4d-b0c9ae39a8ce,Rice Protein,,rice-protein,protein,protein,,,,,,50,,false,,"[""No significant interactions""]",,true,,true,2025-12-03 04:51:52.057023+00,2025-12-03 04:51:52.057023+00,{},25,g,"[""morning""]",false,false,false,Vegan protein - combine with pea for complete amino profile,,false,,,"{""protein"":{""unit"":""g"",""amount"":25}}",powder,"[""May be gritty texture"",""Generally well tolerated""]",[],top_needed,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
48bfb7fb-e6d7-46e9-81b1-e23c116341c4,Neurogenesis Support,,neurogenesis-support,health,brain,,,,,,2,,false,,"[""Multiple ingredients""]",,true,,true,2025-12-03 05:00:20.524451+00,2025-12-03 05:00:20.524451+00,{},1,capsule,"[""morning""]",true,false,false,BDNF and neuroplasticity formula,,false,,,{},capsule,"[""BDNF support blend"",""Research ongoing""]",[],nice_to_have,false,,,,,,false,false,none,none,none,[],{},[],,[],[],none,none,none,none,none,none
